Timestamp;Type;Details
2026-03-04 22:40:32;INFO;[FW WARN] DisableBuiltin could not disable 'Î¼Torrent (UDP-In)': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:32;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="Î¼Torrent (UDP-In)" new enable=no]
2026-03-04 22:40:32;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.XboxIdentityProvider_12.130.16001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxIdentityProvider/Resources/DisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:32;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.XboxIdentityProvider_12.130.16001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxIdentityProvider/Resources/DisplayName}" new enable=no]
2026-03-04 22:40:27;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:27;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:27;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:27;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:26;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Edge.GameAssist_1.0.3590.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Edge.GameAssist/Resources/EdgeGameBarPackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:26;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Edge.GameAssist_1.0.3590.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Edge.GameAssist/Resources/EdgeGameBarPackageDisplayName}" new enable=no]
2026-03-04 22:40:26;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:26;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:23;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26495.1000_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:23;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26495.1000_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}" new enable=no]
2026-03-04 22:40:23;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:23;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}" new enable=no]
2026-03-04 22:40:23;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:23;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}" new enable=no]
2026-03-04 22:40:23;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.GetHelp_10.2409.33293.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:23;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.GetHelp_10.2409.33293.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName}" new enable=no]
2026-03-04 22:40:22;INFO;[FW WARN] DisableBuiltin could not disable '@{AppleInc.AppleMusicWin_1.1538.24068.0_x64__nzyj5cx40ttqa?ms-resource://AppleInc.AppleMusicWin/Resources/AppDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:22;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{AppleInc.AppleMusicWin_1.1538.24068.0_x64__nzyj5cx40ttqa?ms-resource://AppleInc.AppleMusicWin/Resources/AppDisplayName}" new enable=no]
2026-03-04 22:40:22;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.DesktopAppInstaller_1.27.459.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:22;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.DesktopAppInstaller_1.27.459.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.DesktopAppInstaller_1.27.459.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.DesktopAppInstaller_1.27.459.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsTerminal_1.23.20211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsTerminal/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsTerminal_1.23.20211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsTerminal/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.StorePurchaseApp_22512.1401.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.ZuneMusic_11.2512.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.ZuneMusic_11.2512.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:21;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.ZuneMusic_11.2512.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:21;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.ZuneMusic_11.2512.10.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:20;INFO;[FW WARN] DisableBuiltin could not disable '@{Clipchamp.Clipchamp_4.5.10220.0_x64__yxz26nhyzhsrt?ms-resource://Clipchamp.Clipchamp/Resources/Clipchamp/AppName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:20;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Clipchamp.Clipchamp_4.5.10220.0_x64__yxz26nhyzhsrt?ms-resource://Clipchamp.Clipchamp/Resources/Clipchamp/AppName}" new enable=no]
2026-03-04 22:40:20;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Todos_0.168.6211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:20;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Todos_0.168.6211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}" new enable=no]
2026-03-04 22:40:20;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.Todos_0.168.6211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:20;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.Todos_0.168.6211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.57242383.Tasbar_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.57242383.Tasbar/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.57242383.Tasbar_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.57242383.Tasbar/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.59336768.Speion_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59336768.Speion/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.59336768.Speion_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59336768.Speion/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.59337133.Voiess_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59337133.Voiess/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.59337133.Voiess_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59337133.Voiess/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.59337145.Livtop_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59337145.Livtop/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.59337145.Livtop_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59337145.Livtop/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.59379618.InpApp_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59379618.InpApp/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.59379618.InpApp_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.59379618.InpApp/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.CBS_1000.26100.291.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:16;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.CoreAI_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CoreAI/AIXHost/ClickToDo/AppDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:16;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.CoreAI_1000.26100.7824.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CoreAI/AIXHost/ClickToDo/AppDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.Core_1000.26100.82.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/Resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{MicrosoftWindows.Client.OOBE_1000.26100.32.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.OOBE/resources/ProductPkgDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}" new enable=no]
2026-03-04 22:40:15;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:15;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}" new enable=no]
2026-03-04 22:40:14;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:14;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}" new enable=no]
2026-03-04 22:40:14;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:14;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.SecHealthUI_1000.29510.1001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}" new enable=no]
2026-03-04 22:40:14;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsFeedbackHub_1.2602.13304.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:14;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsFeedbackHub_1.2602.13304.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:14;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.WindowsFeedbackHub_1.2602.13304.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:14;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.WindowsFeedbackHub_1.2602.13304.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}" new enable=no]
2026-03-04 22:40:14;INFO;[FW WARN] DisableBuiltin could not disable '@{Microsoft.StartExperiencesApp_1.229.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StartExperiencesApp/Resources/PackageDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:14;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{Microsoft.StartExperiencesApp_1.229.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StartExperiencesApp/Resources/PackageDisplayName}" new enable=no]
2026-03-04 22:40:10;INFO;[FW WARN] DisableBuiltin could not disable '@{B9ECED6F.ASUSPCAssistant_4.0.60.0_x64__qmba6cd70vzyy?ms-resource://B9ECED6F.ASUSPCAssistant/Resources/AppDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:10;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{B9ECED6F.ASUSPCAssistant_4.0.60.0_x64__qmba6cd70vzyy?ms-resource://B9ECED6F.ASUSPCAssistant/Resources/AppDisplayName}" new enable=no]
2026-03-04 22:40:10;INFO;[FW WARN] DisableBuiltin could not disable '@{B9ECED6F.ASUSPCAssistant_4.0.60.0_x64__qmba6cd70vzyy?ms-resource://B9ECED6F.ASUSPCAssistant/Resources/AppDisplayName}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:10;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{B9ECED6F.ASUSPCAssistant_4.0.60.0_x64__qmba6cd70vzyy?ms-resource://B9ECED6F.ASUSPCAssistant/Resources/AppDisplayName}" new enable=no]
2026-03-04 22:40:10;INFO;[FW WARN] DisableBuiltin could not disable '@{SpotifyAB.SpotifyMusic_1.284.476.0_x64__zpdnekdrzrea0?ms-resource://SpotifyAB.SpotifyMusic/Resources/AppTitle}': netsh failed (exit 1): No rules match the specified criteria.
2026-03-04 22:40:09;INFO;[FW ERROR] netsh failed (exit 1): No rules match the specified criteria.  args=[advfirewall firewall set rule name="@{SpotifyAB.SpotifyMusic_1.284.476.0_x64__zpdnekdrzrea0?ms-resource://SpotifyAB.SpotifyMusic/Resources/AppTitle}" new enable=no]
2026-03-04 22:40:08;INFO;[FW] Default inbound policy set to BLOCK (allowoutbound kept)
2026-03-04 22:39:48;INFO;[WEB] started: http://localhost:2309/  |  LAN: http://192.168.1.70:2309/
2026-03-04 22:32:25;INFO;[WEB] started: http://localhost:2309/  |  LAN: http://192.168.1.70:2309/
2026-03-04 22:31:22;INFO;[WEB] started: http://localhost:2309/  |  LAN: http://192.168.1.70:2309/
2026-03-04 14:56:30;APPFW;App firewall ENABLED
2026-03-04 14:56:29;APPFW;App firewall DISABLED
2026-03-04 14:55:54;RULE;REMOVED Name=Any_192.168.1.65_32_0_Block, IP=192.168.1.65/32, Port=0, Proto=Any, Act=Block
2026-03-04 14:55:36;WINFW;Windows Firewall ENABLED
2026-03-04 14:55:16;APPFW;App firewall ENABLED
2026-03-04 14:55:09;RULE;ADDED Name=Any_192.168.1.65_0_Block, IP=192.168.1.65, Port=0, Proto=Any, Act=Block
2026-03-04 14:54:35;INFO;Timed rule expired and removed: FW-Web-415f96f9-4a6b-4c54-a830-d4c99ad399c0
2026-03-04 14:54:19;APPFW;App firewall DISABLED
2026-03-04 14:54:17;WINFW;Windows Firewall DISABLED
2026-03-04 14:53:36;INFO;[WEB] started: http://localhost:2309/  |  LAN: http://192.168.1.70:2309/
2026-03-02 22:40:38;INFO;[WEB] Rule removed: FW-BlockAll-b4090b3b-8697-4921-b395-512161b7ab22 by tunar (Admin)
2026-03-02 22:38:03;RULE;REMOVED Name=TCP_8.8.8.8_32_22_Block, IP=8.8.8.8/32, Port=22, Proto=TCP, Act=Block
2026-03-02 22:37:55;INFO;[WEB] Rule added: FW-Web-415f96f9-4a6b-4c54-a830-d4c99ad399c0 by tunar (Admin)
2026-03-02 22:37:37;INFO;[WEB] Block ALL added: FW-BlockAll-b4090b3b-8697-4921-b395-512161b7ab22 by tunar (Admin)
